,Category,Section,Sub Section,Info,Link
725,Facturación y suscripción,Facturación y pago,Canjear un código promocional de Max,"Canjear un código promocional de Max

Puedes canjear un código promocional de Max en la web en max.com. Comprueba los detalles de la promoción para averiguar si el código promocional se puede canjear en cuentas nuevas y existentes.

A continuación, te explicamos cómo canjear un código promocional:

Suscriptores nuevos y que regresan
Suscriptores actuales
Solución de problemas
Mensaje «Comprueba el correo electrónico y la contraseña»
¿No puedes canjear un código promocional?
Errores de código promocional",https://help.max.com/es-es/Answer/Detail/000002537
726,Facturación y suscripción,Cambiar suscripción,Gestionar una suscripción a Max,"Gestionar una suscripción a Max

Las suscripciones base a Max están disponibles a través de muchos proveedores. La forma de gestionar o cambiar tu suscripción base depende de quién te factura. Si sabes quién te factura, ve al Paso 2.

Paso 1: Encuentra quién te factura

A continuación, te explicamos cómo encontrar quién te factura por Max:

Realiza una de las siguientes acciones:
Web: Ve a max.com/subscription e inicia sesión (si es necesario). ¿No puedes iniciar sesión?
Teléfono, tableta u ordenador: En Max, selecciona tu perfil y luego Suscripción.
Dispositivo de TV: En Max, selecciona el icono de Configuración  y luego Suscripción.
Aquí encontrarás a través de quién se factura tu plan de suscripción base (parte superior de la pantalla) y a través de quién se factura tu complemento Deportes (si corresponde). Tu plan base y el complemento Deportes pueden ser facturados por diferentes empresas.

También puedes consultar tus extractos bancarios o preguntar a tu proveedor de Internet, telefonía móvil o televisión si te factura por Max.

Paso 2: Gestiona tu suscripción

Si se te factura a través de nosotros, te explicamos cómo gestionar tu suscripción:

Ve a max.com/subscription e inicia sesión (si es necesario). ¿No puedes iniciar sesión?
Si se te factura a través de nosotros, encontrarás:

Cambiar de plan base
Cambiar tu método de pago
Cancelar tu suscripción
Obtener o Quitar Deportes

Si no tienes estas opciones, toma nota de a través de quién se factura tu suscripción base (parte superior de la pantalla) y encuéntralos a continuación.

Facturación de terceros

Para gestionar tu suscripción base, encuentra tu proveedor de facturación a continuación:

Amazon Appstore (en algunos países)
Apple
Google Play
Samsung TV
Prime Video Channels (en algunos países): Inicia sesión en tu cuenta de Amazon en amazon.com/myac.
Proveedor de Internet, telefonía móvil o televisión: Inicia sesión en el sitio web de tu proveedor, ve a su Centro de ayuda o ponte en contacto con él.

Para averiguar cómo añadir o quitar el complemento Deportes, ve a Gestionar el complemento Deportes.

¿Buscas otra cosa?
Cambiar la forma en que obtienes Max
Cancelar tu suscripción
Planes, facturación y pagos

¿Necesitas ayuda para iniciar sesión? Ve a No puedo iniciar sesión.",https://help.max.com/es-es/Answer/Detail/000002529
727,Facturación y suscripción,Cambiar suscripción,¿Cómo cancelo Max?,"¿Cómo cancelo Max?
Lo que hay que saber
Tu suscripción a Max se renueva automáticamente hasta que la canceles.
Eliminar la aplicación Max no cancela tu suscripción.
Cancela tu suscripción antes de la próxima fecha de facturación para evitar cargos adicionales.

Las suscripciones a Max están disponibles a través de muchos proveedores. Los pasos de cancelación varían según quién te factura. Si sabes quién te factura, ve al Paso 2.

Para averiguar cómo cancelar el complemento Deportes, ve a Gestionar el complemento Deportes.

Paso 1: Encuentra quién te factura

A continuación, te explicamos cómo encontrar quién te factura por Max:

Realiza una de las siguientes acciones:
Web: Ve a max.com/subscription e inicia sesión (si es necesario). ¿No puedes iniciar sesión?
Teléfono, tableta u ordenador: En Max, selecciona tu perfil y luego Suscripción.
Dispositivo de TV: En Max, selecciona el icono de Configuración  y luego Suscripción.
Aquí encontrarás a través de quién se factura tu suscripción base (parte superior de la pantalla) y a través de quién se factura tu complemento Deportes (si corresponde). Tu plan base y el complemento Deportes pueden ser facturados por diferentes empresas.

También puedes consultar tus extractos bancarios o preguntar a tu proveedor de Internet, telefonía móvil o televisión si te factura por Max.

Paso 2: Cancela tu suscripción

Si se te factura a través de nosotros, te explicamos cómo cancelar tu suscripción base:

Ve a max.com/subscription e inicia sesión (si es necesario). ¿No puedes iniciar sesión?
Selecciona Cancela tu suscripción.
¿No hay opción de cancelación? Toma nota de a través de quién se factura tu suscripción base (parte superior de la pantalla) y encuéntralo en la sección Facturación de terceros a continuación.
Confirma tu cancelación y toma nota de tu fecha de caducidad.

Puedes disfrutar hasta que caduque tu suscripción al final de tu periodo de facturación. Si tienes el complemento Deportes, el complemento se cancelará cuando caduque tu suscripción base y se te reembolsarán los días restantes de tu complemento.

Para más información, ve a Cambiar una suscripción facturada por Max.

Facturación de terceros

Encuentra a través de quién se factura tu suscripción base a continuación:

Amazon Appstore (en algunos países)
Apple
Google Play
Samsung TV
Prime Video Channels (en algunos países)
Proveedor de Internet, telefonía móvil o televisión
¿Buscas otra cosa?
Cambiar tu método de pago
Cargo inesperado de suscripción a Max
Planes, facturación y pagos

¿Necesitas ayuda para iniciar sesión? Ve a No puedo iniciar sesión.",https://help.max.com/es-es/Answer/Detail/000002526
728,Facturación y suscripción,Cambiar suscripción,Cambiar una suscripción facturada por Max,"Cambiar una suscripción facturada por Max

Si te suscribiste en Max.com (o HBOMax.com), esto es lo que necesitas saber para cambiar tu suscripción facturada por Max.

Facturación de terceros
Si tu suscripción se factura a través de otra empresa (por ejemplo, una tienda de aplicaciones o un proveedor de TV), ve a Gestionar una suscripción a Max.
Preguntas y respuestas sobre facturación de Max
¿Qué plan tengo?
¿Cuándo es mi próxima fecha de facturación?
¿Cómo cancelo?
¿Cómo obtengo un recibo de pago?
¿Cómo cambio mi método de pago?
¿No puedes cambiar o añadir un método de pago?
¿Cómo cambio mi plan base?
¿Cómo añado o quito el complemento Deportes?
¿Buscas otra cosa?
¿Qué pasa si el cargo no es lo que esperaba?
¿Puedo obtener un reembolso?
Cambiar la forma en que obtienes Max
¿Cómo vuelvo a suscribirme?",https://help.max.com/es-es/Answer/Detail/000002528
729,Facturación y suscripción,Cambiar suscripción,Gestionar el complemento Deportes,"Gestionar el complemento Deportes

Cuando añadas el complemento Deportes (o el plan Premium con Deportes en dispositivos Apple) podrás tener acceso en primera fila a prestigiosos eventos en directo, acción de la liga y torneos, como el Roland-Garros y el Tour de Francia 2024. Para más información, ve a Complemento Deportes.

Puedes añadir el complemento Deportes a tu plan de suscripción base. O si tu suscripción base actual se factura a través de Apple, puedes cambiar al plan Premium con Deportes.

El complemento Deportes está disponible a través de los siguientes proveedores:

Max.com
Amazon Appstore
Apple App Store (selecciona el plan base Premium con Deportes)
Google Play
Samsung TV
Algunos proveedores de Internet, telefonía móvil y televisión

El complemento Deportes se factura mensualmente y los precios varían según el país. Para obtener información sobre deportes y precios, ve a max.com/sports.

¿Cómo añado Deportes a mi plan?

Puedes añadir Deportes a tu plan base existente. Te explicamos cómo hacerlo:

En Max, realiza una de las siguientes acciones:
Teléfono, tableta u ordenador: Selecciona tu perfil y luego Suscripción.
Dispositivo de TV: Selecciona el icono de Configuración  y luego Suscripción.
(Solo los perfiles adultos pueden gestionar suscripciones).
Selecciona Obtén complementos (o Cambiar plan si tu suscripción se factura a través de Apple). Para más información, ve a Cambiar tu plan facturado por Apple.
Sigue las instrucciones que aparecen en pantalla para añadir el complemento Deportes.
Si recibes un mensaje de error, ve a Solución de problemas.
Confirma el cambio y añade tu información de pago.
¿Cómo quito el complemento Deportes?

Paso 1: Averigua quién te factura

En primer lugar, averigua quién te factura el complemento Deportes (o el plan mensual Premium con Deportes en dispositivos Apple):

Abre Max y realiza una de las siguientes acciones:
Teléfono, tableta u ordenador: Selecciona tu perfil y luego Suscripción.
Dispositivo de TV: Selecciona el icono de Configuración  y luego Suscripción.
Toma nota de a través de quién se facturan tu plan base y el complemento Deportes. El plan base y el complemento Deportes pueden ser facturados por distintos proveedores.

Si has añadido el complemento Deportes en max.com, el complemento Deportes aparecerá en tu extracto bancario como WBDSports.

Paso 2: Quita el complemento Deportes

Te explicamos cómo quitar Deportes:

En Max, realiza una de las siguientes acciones:
Teléfono, tableta u ordenador: Selecciona tu perfil y luego Suscripción.
Dispositivo de TV: Selecciona el icono de Configuración  y luego Suscripción.
(Solo los perfiles adultos pueden gestionar suscripciones).
Selecciona Quitar Deportes.
¿No tienes la opción Quitar Deportes? Toma nota de a través de quién se factura tu complemento Deportes y selecciónalo en la sección Facturación de terceros a continuación.
Sigue las instrucciones que aparecen en pantalla para quitar el complemento.

Cuando quitas el complemento Deportes, puedes seguir viendo deportes hasta el final del periodo de facturación del complemento (y tu plan de suscripción base no se verá afectado).

Una vez que se actualice tu suscripción, deberías recibir un correo electrónico confirmando el cambio.

Facturación de terceros
Amazon Appstore
Apple
Google Play
Samsung TV
Proveedor de Internet, telefonía móvil o televisión
Solución de problemas

Selecciona el mensaje que recibes a continuación:

No se pueden realizar cambios en tu suscripción en este dispositivo
Añade Deportes a través de {nombre del proveedor}
No disponible con tu proveedor",https://help.max.com/es-es/Answer/Detail/000002575
730,Facturación y suscripción,Cambiar suscripción,¿Cómo cambio de proveedor de Max?,"¿Cómo cambio de proveedor de Max?

Max está disponible a través de muchos proveedores de suscripción. Tu proveedor es la empresa a través de la cual te has suscrito y que te factura por Max. Si deseas suscribirte a través de un proveedor diferente, sigue estos pasos:

Primero, averigua a través de quién se factura tu suscripción.

Paso 1: Averigua quién te factura

A continuación, te explicamos cómo encontrar quién te factura por Max:

Realiza una de las siguientes acciones:
Web: Ve a max.com/subscription e inicia sesión en tu cuenta. ¿No puedes iniciar sesión?
Teléfono, tableta u ordenador: En Max, selecciona tu perfil y luego Suscripción.
Dispositivo de TV: En Max, selecciona el icono de Configuración  y luego Suscripción.
Aquí encontrarás a través de quién se factura tu suscripción (parte superior de la pantalla).

También puedes consultar tus extractos bancarios o preguntar a tu proveedor de Internet, telefonía móvil o televisión si te factura por Max.

Paso 2: Cancela tu suscripción

Si tu suscripción a Max está activa, tendrás que cancelar tu suscripción. Cuando canceles tu suscripción, toma nota de cuándo caduca tu suscripción.

Puedes seguir haciendo streaming hasta que caduque tu suscripción al final de tu periodo de facturación.

Paso 3: Vuelve a suscribirte

Una vez que tu suscripción haya caducado, puedes volver a suscribirte a Max a través de un proveedor diferente.

Para averiguar cómo hacerlo, ve a Volver a suscribirme a Max.",https://help.max.com/es-es/Answer/Detail/000002504
731,Facturación y suscripción,Cambiar suscripción,Cambiar una suscripción facturada por Apple,"Cambiar una suscripción facturada por Apple

Si te suscribiste en tu iPhone, iPad o Apple TV, esto es lo que necesitas saber sobre cómo cambiar tu suscripción facturada por Apple.

¿Te factura otro proveedor? Ve a Gestionar una suscripción a Max.

Preguntas y respuestas sobre la facturación de Apple
¿Qué plan tengo?
¿Cuándo es mi próxima fecha de facturación?
¿Cómo cancelo?
¿Cómo cambio mi método de pago?
¿Cómo veo mi historial de facturación?
¿Cómo cambio mi plan?
Mi suscripción se ha pausado. ¿Qué debo hacer?

¿Necesitas ayuda con la facturación? Ve a Suscripciones de Apple.

¿Buscas otra cosa?
¿Qué pasa si el cargo no es lo que esperaba?
¿Puedo obtener un reembolso?
Cambiar la forma en que obtienes Max
¿Cómo vuelvo a suscribirme?",https://help.max.com/es-es/Answer/Detail/000002532
732,Facturación y suscripción,Cambiar suscripción,Cambiar una suscripción facturada por Google,"Cambiar una suscripción facturada por Google

Si te suscribiste en un dispositivo Android, esto es lo que necesitas saber sobre cómo cambiar tu suscripción facturada por Google.

¿Te factura otro proveedor? Ve a Gestionar una suscripción a Max.

Preguntas y respuestas sobre la facturación de Google
¿Qué plan tengo?
¿Cuándo es mi próxima fecha de facturación?
¿Cómo cancelo?
¿Cómo cambio mi método de pago?
¿Cómo veo mi historial de facturación?
¿Cómo cambio mi plan base?
Mi suscripción se ha pausado. ¿Qué debo hacer?

¿Necesitas ayuda con la facturación? Ve a Ayuda de Google Play.

¿Buscas otra cosa?
¿Qué pasa si el cargo no es lo que esperaba?
¿Puedo obtener un reembolso?
Cambiar la forma en que obtienes Max
¿Cómo vuelvo a suscribirme?",https://help.max.com/es-es/Answer/Detail/000002533
733,Facturación y suscripción,Cambiar suscripción,Cambiar una suscripción facturada por Amazon,"Cambiar una suscripción facturada por Amazon

Si te suscribiste en tu Amazon Fire TV o Fire tablet (en algunos países), entonces tu suscripción se factura a través de la Amazon Appstore.

¿Te factura otro proveedor? Ve a Gestionar una suscripción a Max.

Prime Video Channels
Para cambiar tu suscripción a Max a través de Prime Video Channels (en algunos países), ve a amazon.com/myac e inicia sesión en tu cuenta de Amazon.
Preguntas y respuestas sobre la facturación de Amazon
¿Qué plan tengo?
¿Cuándo es mi próxima fecha de facturación?
¿Cómo cancelo?
¿Cómo cambio mi método de pago?
¿Cómo cambio mi plan base?

¿Necesitas ayuda con la facturación? Ve a la Amazon Appstore.

¿Buscas otra cosa?
¿Qué pasa si el cargo no es lo que esperaba?
¿Puedo obtener un reembolso?
Cambiar la forma en que obtienes Max
¿Cómo vuelvo a suscribirme?",https://help.max.com/es-es/Answer/Detail/000002531
734,Facturación y suscripción,Cambiar suscripción,Cambiar una suscripción facturada por Samsung,"Cambiar una suscripción facturada por Samsung

Si te suscribiste en tu Samsung TV, esto es lo que necesitas saber sobre cómo cambiar tu suscripción facturada por Samsung.

¿Te factura otro proveedor? Ve a Gestionar una suscripción a Max.

Preguntas y respuestas sobre la facturación de Samsung
¿Qué plan tengo?
¿Cuándo es mi próxima fecha de facturación?
¿Cómo cancelo?
¿Cómo cambio mi método de pago?
¿Cómo cambio mi plan base?
¿Buscas otra cosa?
¿Qué pasa si el cargo no es lo que esperaba?
¿Puedo obtener un reembolso?
Cambiar la forma en que obtienes Max
¿Cómo vuelvo a suscribirme?",https://help.max.com/es-es/Answer/Detail/000002535
735,Facturación y suscripción,Planes y precios,Todo sobre los planes de Max,"Todo sobre los planes de Max

Puedes suscribirte a Max a través de muchos proveedores. Algunos proveedores de suscripción ofrecen planes con facturación mensual o anual.

Los precios de los planes varían según el país. Para consultar los precios de los planes, ve a max.com.

Estos son los planes de Max:

Estándar
Premium
Premium con Deportes (cuando se compra a través de Apple)
Max DAZN*

*La disponibilidad de Max DAZN varía según los proveedores de suscripción

Complemento Deportes: Disfruta de deportes selectos de Eurosport al añadir el complemento Deportes a tu plan de suscripción base (disponible con el plan Premium con Deportes a través de Apple). El precio y la disponibilidad varían según el proveedor de la suscripción. Para más información, ve a Complemento Deportes. Si te suscribes al plan Max DAZN, no necesitas el complemento Deportes.

¿Suscriptor de Apple? Para añadir deportes, cambia tu plan a Premium con Deportes.

Preguntas y respuestas sobre los planes de Max
¿Qué incluye cada plan?
¿Qué proveedores ofrecen planes?
¿Qué plan base tengo?
¿Cómo cambio de plan?
¿Cómo obtengo o quito el complemento Deportes?",https://help.max.com/es-es/Answer/Detail/000002547
736,Facturación y suscripción,Facturación y pago,Cambiar tu método de pago,"Cambiar tu método de pago

Las suscripciones a Max están disponibles a través de muchos proveedores. La forma de actualizar tu método de pago depende de quién te factura. Si sabes quién te factura, ve al Paso 2.

Paso 1: Encuentra quién te factura

A continuación, te explicamos cómo encontrar quién te factura por Max:

Realiza una de las siguientes acciones:
Web: Ve a max.com/subscription e inicia sesión (si es necesario). ¿No puedes iniciar sesión?
Teléfono, tableta u ordenador: En Max, selecciona tu perfil y luego Suscripción.
Dispositivo de TV: En Max, selecciona el icono de Configuración  y luego Suscripción.
Aquí encontrarás a través de quién se factura tu suscripción base (parte superior de la pantalla) y a través de quién se factura tu complemento Deportes (si corresponde). Tu plan base y el complemento Deportes pueden ser facturados por diferentes empresas.

También puedes consultar tus extractos bancarios o preguntar a tu proveedor de Internet, telefonía móvil o televisión si te factura por Max.

Paso 2: Cambia tu método de pago

Si se te factura a través de nosotros, te explicamos cómo actualizar tu método de pago:

Ve a max.com/subscription e inicia sesión (si es necesario). ¿No puedes iniciar sesión?
Selecciona Actualizar método de pago.
¿No tienes la opción de actualizar el método de pago? Toma nota de a través de quién se factura tu suscripción base (parte superior de la pantalla) y a través de quién se factura tu complemento Deportes (si corresponde). Luego, encuéntralos en la sección Facturación de terceros a continuación.
Añade tu información de pago y guarda los cambios. ¿No puedes cambiar tu método de pago?

Tu información de pago actualizada se utilizará para el próximo cargo de tu suscripción base o complemento.

Facturación de terceros

Encuentra a través de quién se factura tu suscripción base a continuación:

Amazon Appstore (en algunos países)
Apple
Google Play
Samsung TV
Prime Video Channels (en algunos países): Consulta el artículo de Amazon Gestiona tus métodos de pago.
Proveedor de Internet, telefonía móvil o televisión: Inicia sesión en el sitio web de tu proveedor, ve a su Centro de ayuda o ponte en contacto con él.
¿Buscas otra cosa?
Cambiar de plan base
Cancelar tu suscripción
Planes y facturación
Gestionar el complemento Deportes

¿Necesitas ayuda para iniciar sesión? Ve a No puedo iniciar sesión.",https://help.max.com/es-es/Answer/Detail/000002525
737,Facturación y suscripción,Facturación y pago,Planes y facturación de Max,"Planes y facturación de Max

Encuentra información para gestionar tu plan, pagos y problemas de facturación.

Preguntas y respuestas sobre facturación
¿Qué plan tengo?
¿Quién me factura?
¿Cuándo es mi próxima fecha de facturación?
Planes y pagos

Planes y precios de Max

Cambiar tu información de pago

Gestionar el complemento Deportes

Preguntas y respuestas sobre la prueba gratuita

Tu suscripción a Max

Cambiar tu suscripción

Cancelar Max

Volver a suscribirme a Max

Solucionar un problema de suscripción a Max

Problemas de facturación

¿Qué pasa si el cargo no es lo que esperaba?

¿Puedo obtener un reembolso?",https://help.max.com/es-es/Answer/Detail/000002556
738,Facturación y suscripción,Facturación y pago,¿Puedo obtener un reembolso?,"¿Puedo obtener un reembolso?

Las políticas de reembolso varían según el proveedor de facturación. Tu proveedor de facturación es a quien le pagas por tu suscripción base o complemento de Max.

En primer lugar, averigua a través de quién se factura tu suscripción base o complemento de Max:

En Max, realiza una de las siguientes acciones:
Teléfono, tableta u ordenador: Selecciona tu perfil y luego Suscripción.
Dispositivo de TV: Selecciona el icono de Configuración  y luego Suscripción.
(Solo los perfiles adultos pueden gestionar suscripciones).
Aquí encontrarás a través de quién se factura tu suscripción base y el complemento (si corresponde):
Amazon Appstore (en algunos países): Ponte en contacto con Amazon y pregunta por su política de devoluciones.
Apple: Consulta el artículo de Apple Solicitar un reembolso.
Google Play: Consulta el artículo de Google Información sobre los reembolsos en Google Play.
Samsung: Contacta con nosotros para cualquier solicitud de reembolso.
HBO Nordic AB o HBO Europe s.r.o.: Las suscripciones a planes mensuales y anuales incluyen compromisos mínimos de un mes y un año respectivamente. En determinadas circunstancias detalladas en nuestras Condiciones de uso, existen derechos de cancelación y reembolso.
En tales circunstancias, los clientes pueden desactivar la renovación automática en su cuenta y seguir teniendo acceso hasta su próximo periodo de facturación o ponerse en contacto con el servicio de atención al cliente para hablar de los derechos de cancelación y reembolso cuando estén disponibles.
Si se produce un cargo inesperado o tienes alguna duda sobre la facturación, contacta con nosotros para obtener ayuda.
Otro proveedor: Ponte en contacto con tu proveedor de facturación y pregunta por su política de reembolso.

Para encontrar tu proveedor de facturación, también puedes revisar tus extractos bancarios o preguntar a tu proveedor de Internet, telefonía móvil o televisión si te factura por Max.

¿Necesitas ayuda para iniciar sesión? Ve a No puedo iniciar sesión.

¿Qué pasa si el cargo no es lo que esperaba?

Si tu cargo es diferente de lo que esperabas, estas son algunas de las posibles razones:

Es posible que tengas un plan o periodo de facturación diferente al que pensabas. ¿Qué plan tengo?
Es posible que tu periodo promocional o de descuento haya finalizado y se te haya cobrado la tarifa de suscripción vigente en ese momento.
Es posible que tengas el complemento Deportes, que puede facturarse por separado del cargo de suscripción de tu plan base.
Cuando corresponda, los impuestos están incluidos en el cargo de tu suscripción para el país en el que has iniciado tu suscripción.

Si ninguna de estas razones es aplicable y tu suscripción se factura a través de nosotros (HBO Nordic AB o HBO Europe s.r.o.), contacta con nosotros para obtener ayuda (en lugar de tu servicio de pago). Si se te factura a través de otra empresa, ve a Cargo inesperado de suscripción o ponte en contacto con ellos para obtener ayuda.",https://help.max.com/es-es/Answer/Detail/000002522
739,Facturación y suscripción,Facturación y pago,Gestionar el complemento Deportes,"Gestionar el complemento Deportes

Cuando añadas el complemento Deportes (o el plan Premium con Deportes en dispositivos Apple) podrás tener acceso en primera fila a prestigiosos eventos en directo, acción de la liga y torneos, como el Roland-Garros y el Tour de Francia 2024. Para más información, ve a Complemento Deportes.

Puedes añadir el complemento Deportes a tu plan de suscripción base. O si tu suscripción base actual se factura a través de Apple, puedes cambiar al plan Premium con Deportes.

El complemento Deportes está disponible a través de los siguientes proveedores:

Max.com
Amazon Appstore
Apple App Store (selecciona el plan base Premium con Deportes)
Google Play
Samsung TV
Algunos proveedores de Internet, telefonía móvil y televisión

El complemento Deportes se factura mensualmente y los precios varían según el país. Para obtener información sobre deportes y precios, ve a max.com/sports.

¿Cómo añado Deportes a mi plan?

Puedes añadir Deportes a tu plan base existente. Te explicamos cómo hacerlo:

En Max, realiza una de las siguientes acciones:
Teléfono, tableta u ordenador: Selecciona tu perfil y luego Suscripción.
Dispositivo de TV: Selecciona el icono de Configuración  y luego Suscripción.
(Solo los perfiles adultos pueden gestionar suscripciones).
Selecciona Obtén complementos (o Cambiar plan si tu suscripción se factura a través de Apple). Para más información, ve a Cambiar tu plan facturado por Apple.
Sigue las instrucciones que aparecen en pantalla para añadir el complemento Deportes.
Si recibes un mensaje de error, ve a Solución de problemas.
Confirma el cambio y añade tu información de pago.
¿Cómo quito el complemento Deportes?

Paso 1: Averigua quién te factura

En primer lugar, averigua quién te factura el complemento Deportes (o el plan mensual Premium con Deportes en dispositivos Apple):

Abre Max y realiza una de las siguientes acciones:
Teléfono, tableta u ordenador: Selecciona tu perfil y luego Suscripción.
Dispositivo de TV: Selecciona el icono de Configuración  y luego Suscripción.
Toma nota de a través de quién se facturan tu plan base y el complemento Deportes. El plan base y el complemento Deportes pueden ser facturados por distintos proveedores.

Si has añadido el complemento Deportes en max.com, el complemento Deportes aparecerá en tu extracto bancario como WBDSports.

Paso 2: Quita el complemento Deportes

Te explicamos cómo quitar Deportes:

En Max, realiza una de las siguientes acciones:
Teléfono, tableta u ordenador: Selecciona tu perfil y luego Suscripción.
Dispositivo de TV: Selecciona el icono de Configuración  y luego Suscripción.
(Solo los perfiles adultos pueden gestionar suscripciones).
Selecciona Quitar Deportes.
¿No tienes la opción Quitar Deportes? Toma nota de a través de quién se factura tu complemento Deportes y selecciónalo en la sección Facturación de terceros a continuación.
Sigue las instrucciones que aparecen en pantalla para quitar el complemento.

Cuando quitas el complemento Deportes, puedes seguir viendo deportes hasta el final del periodo de facturación del complemento (y tu plan de suscripción base no se verá afectado).

Una vez que se actualice tu suscripción, deberías recibir un correo electrónico confirmando el cambio.

Facturación de terceros
Amazon Appstore
Apple
Google Play
Samsung TV
Proveedor de Internet, telefonía móvil o televisión
Solución de problemas

Selecciona el mensaje que recibes a continuación:

No se pueden realizar cambios en tu suscripción en este dispositivo
Añade Deportes a través de {nombre del proveedor}
No disponible con tu proveedor",https://help.max.com/es-es/Answer/Detail/000002575
740,Facturación y suscripción,Facturación y pago,Canjear un código promocional de Max,"Canjear un código promocional de Max

Puedes canjear un código promocional de Max en la web en max.com. Comprueba los detalles de la promoción para averiguar si el código promocional se puede canjear en cuentas nuevas y existentes.

A continuación, te explicamos cómo canjear un código promocional:

Suscriptores nuevos y que regresan
Suscriptores actuales
Solución de problemas
Mensaje «Comprueba el correo electrónico y la contraseña»
¿No puedes canjear un código promocional?
Errores de código promocional",https://help.max.com/es-es/Answer/Detail/000002537
741,Facturación y suscripción,Cambiar suscripción,Gestionar una suscripción a Max,"Gestionar una suscripción a Max

Las suscripciones base a Max están disponibles a través de muchos proveedores. La forma de gestionar o cambiar tu suscripción base depende de quién te factura. Si sabes quién te factura, ve al Paso 2.

Paso 1: Encuentra quién te factura

A continuación, te explicamos cómo encontrar quién te factura por Max:

Realiza una de las siguientes acciones:
Web: Ve a max.com/subscription e inicia sesión (si es necesario). ¿No puedes iniciar sesión?
Teléfono, tableta u ordenador: En Max, selecciona tu perfil y luego Suscripción.
Dispositivo de TV: En Max, selecciona el icono de Configuración  y luego Suscripción.
Aquí encontrarás a través de quién se factura tu plan de suscripción base (parte superior de la pantalla) y a través de quién se factura tu complemento Deportes (si corresponde). Tu plan base y el complemento Deportes pueden ser facturados por diferentes empresas.

También puedes consultar tus extractos bancarios o preguntar a tu proveedor de Internet, telefonía móvil o televisión si te factura por Max.

Paso 2: Gestiona tu suscripción

Si se te factura a través de nosotros, te explicamos cómo gestionar tu suscripción:

Ve a max.com/subscription e inicia sesión (si es necesario). ¿No puedes iniciar sesión?
Si se te factura a través de nosotros, encontrarás:

Cambiar de plan base
Cambiar tu método de pago
Cancelar tu suscripción
Obtener o Quitar Deportes

Si no tienes estas opciones, toma nota de a través de quién se factura tu suscripción base (parte superior de la pantalla) y encuéntralos a continuación.

Facturación de terceros

Para gestionar tu suscripción base, encuentra tu proveedor de facturación a continuación:

Amazon Appstore (en algunos países)
Apple
Google Play
Samsung TV
Prime Video Channels (en algunos países): Inicia sesión en tu cuenta de Amazon en amazon.com/myac.
Proveedor de Internet, telefonía móvil o televisión: Inicia sesión en el sitio web de tu proveedor, ve a su Centro de ayuda o ponte en contacto con él.

Para averiguar cómo añadir o quitar el complemento Deportes, ve a Gestionar el complemento Deportes.

¿Buscas otra cosa?
Cambiar la forma en que obtienes Max
Cancelar tu suscripción
Planes, facturación y pagos

¿Necesitas ayuda para iniciar sesión? Ve a No puedo iniciar sesión.",https://help.max.com/es-es/Answer/Detail/000002529
742,Facturación y suscripción,Cambiar suscripción,¿Cómo cancelo Max?,"¿Cómo cancelo Max?
Lo que hay que saber
Tu suscripción a Max se renueva automáticamente hasta que la canceles.
Eliminar la aplicación Max no cancela tu suscripción.
Cancela tu suscripción antes de la próxima fecha de facturación para evitar cargos adicionales.

Las suscripciones a Max están disponibles a través de muchos proveedores. Los pasos de cancelación varían según quién te factura. Si sabes quién te factura, ve al Paso 2.

Para averiguar cómo cancelar el complemento Deportes, ve a Gestionar el complemento Deportes.

Paso 1: Encuentra quién te factura

A continuación, te explicamos cómo encontrar quién te factura por Max:

Realiza una de las siguientes acciones:
Web: Ve a max.com/subscription e inicia sesión (si es necesario). ¿No puedes iniciar sesión?
Teléfono, tableta u ordenador: En Max, selecciona tu perfil y luego Suscripción.
Dispositivo de TV: En Max, selecciona el icono de Configuración  y luego Suscripción.
Aquí encontrarás a través de quién se factura tu suscripción base (parte superior de la pantalla) y a través de quién se factura tu complemento Deportes (si corresponde). Tu plan base y el complemento Deportes pueden ser facturados por diferentes empresas.

También puedes consultar tus extractos bancarios o preguntar a tu proveedor de Internet, telefonía móvil o televisión si te factura por Max.

Paso 2: Cancela tu suscripción

Si se te factura a través de nosotros, te explicamos cómo cancelar tu suscripción base:

Ve a max.com/subscription e inicia sesión (si es necesario). ¿No puedes iniciar sesión?
Selecciona Cancela tu suscripción.
¿No hay opción de cancelación? Toma nota de a través de quién se factura tu suscripción base (parte superior de la pantalla) y encuéntralo en la sección Facturación de terceros a continuación.
Confirma tu cancelación y toma nota de tu fecha de caducidad.

Puedes disfrutar hasta que caduque tu suscripción al final de tu periodo de facturación. Si tienes el complemento Deportes, el complemento se cancelará cuando caduque tu suscripción base y se te reembolsarán los días restantes de tu complemento.

Para más información, ve a Cambiar una suscripción facturada por Max.

Facturación de terceros

Encuentra a través de quién se factura tu suscripción base a continuación:

Amazon Appstore (en algunos países)
Apple
Google Play
Samsung TV
Prime Video Channels (en algunos países)
Proveedor de Internet, telefonía móvil o televisión
¿Buscas otra cosa?
Cambiar tu método de pago
Cargo inesperado de suscripción a Max
Planes, facturación y pagos

¿Necesitas ayuda para iniciar sesión? Ve a No puedo iniciar sesión.",https://help.max.com/es-es/Answer/Detail/000002526
